"Column0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","CAS","smiles_new","InChI_new","SMILES"
"141-79-7","184.7960999","194.0292115","203.3923262","211.5963473","218.2243611","224.1514239","228.6862706","231.9038903","203.0846804","203.6356702","144.1457251","139.6903071","135.5124241","131.6110727","127.9696638","124.5906626","121.5205656","118.8225038","116.5990461","114.7050549","112.9620088","111.2995586","110.8839387","108.9273425","107.2640177","105.5995274","105.8452375","104.8243134","103.1178202","102.2908652","100.8837103","100.192544","99.29939036","98.64326699","98.00613894","93.35293378","89.6961154","86.28998843","83.00208587","79.96612884","77.06686115","73.87195995","70.56058964","67.49142125","64.54682755","61.85594428","59.38434461","56.35744808","53.52909106","50.89306521","48.3597997","46.11265356","44.08715438","41.46620331","39.08897896","36.90517459","34.92516856","33.07868353","31.55405263","30.33090661","28.60505495","26.49840751","24.65837226","23.02159441","21.61725998","20.4777067","19.57961981","19.24057014","19.74929424","18.92838433","17.34612647","15.92645422","14.68972535","13.85753944","13.94759938","14.29147632","14.4558901","14.25775219","13.63881073","13.10343203","12.72154299","12.49822122","12.26820597","12.10237","11.91029332","11.71967488","11.53618718","11.36493492","11.20226792","11.04824641","10.89587715","10.75039589","10.60831701","10.47167311","10.25804289","10.13261307","10.01465487","9.903890717","9.800418346","9.703406141","141-79-7","CC(C)=CC(C)=O","InChI=1S/C6H10O/c1-5(2)4-6(3)7/h4H,1-3H3
","CC(=CC(=O)C)C"
"14109-72-9","126.0007478","128.9352335","133.2996559","137.1048065","139.2757882","140.4187181","139.5899734","136.2835979","132.9283699","128.6397226","120.3154193","113.4986867","107.027961","101.5281998","96.64396254","93.10971106","91.07551652","88.81511422","88.97842406","87.27479774","86.52877987","85.57075885","84.45859162","83.37911827","82.47545504","81.30702033","79.85726826","78.41857538","76.96565204","75.5226491","73.80497107","72.03635293","70.80985255","70.15127482","73.74006279","72.43548867","70.6074523","69.916547","68.8153774","69.30468248","67.73053698","66.91257163","65.92505665","65.8914865","66.79245278","66.11695626","65.05799509","64.49294742","64.07122142","64.67381733","65.21453362","64.41963936","63.92667852","63.83520083","64.38959204","65.18499379","65.9168437","65.66778613","65.50187622","65.79604621","66.85721349","67.92380994","38.50434841","39.04544757","38.50755828","37.70573562","37.03024928","36.4924339","36.10348444","35.88143915","35.83069612","35.93303763","36.12376338","36.32891686","36.51009054","36.65120309","36.75757431","36.83569758","36.89566622","36.95194667","37.00340233","37.05891","37.11647724","37.17796608","37.22363091","37.28636714","37.35044294","37.41514209","37.47989396","37.5452638","37.6099964","37.67674718","37.7410157","37.80888698","37.87545136","37.94361933","38.01021667","38.07943021","38.14863956","38.21708339","14109-72-9","CSCC(C)=O","InChI=1S/C4H8OS/c1-4(5)3-6-2/h3H2,1-2H3
","CC(=O)CSC"
"142-08-5","29.21395738","24.89946381","23.43594151","22.97226928","22.67169992","22.30754812","22.11486889","21.63761035","21.3715994","20.95466352","20.96831896","20.86536893","20.71014839","20.53725391","20.37464432","20.32226615","20.26976586","20.30574051","20.23328949","20.26798084","20.23930125","20.23185874","20.31366082","20.38277545","20.422648","20.47085386","20.56380545","20.65272526","20.69183431","20.80420791","20.89452539","21.03155079","21.15807574","21.23700845","21.35957406","21.55339504","21.64434701","21.78820453","21.8225044","21.83877013","21.95145337","22.01335921","22.00126834","22.16682918","22.18607547","22.27385962","22.27866826","22.25296986","22.30036557","22.39923578","22.46526602","22.49237569","22.60968037","22.58205359","22.70755501","22.74688669","22.81621109","22.88728672","23.00515895","23.07974067","23.09291825","23.14318539","23.23821118","23.29530257","23.31117514","23.31387845","23.40546056","23.44130562","23.49124628","23.5724263","23.66661853","23.723635","23.72160903","23.77469693","23.82147219","23.82710321","23.89692867","23.85455392","23.93595329","23.99076003","23.94376832","23.97510348","23.99019846","24.08818492","24.1621246","24.09057706","24.08967692","24.13517152","24.16147153","24.2190629","24.29715622","24.26844419","24.29295657","24.31422691","24.32294311","24.37057696","24.44644712","24.44524253","24.44528822","24.51667665","142-08-5","O=C1NC=CC=C1","InChI=1S/C5H5NO/c7-5-3-1-2-4-6-5/h1-4H,(H,6,7)
","c1ccnc(c1)O"
"142-29-0","67.05558738","77.85701318","75.66926691","72.28428035","64.40897571","57.92639962","51.60712065","46.08184198","41.23858916","36.98815663","33.34008244","29.90955521","26.770269","23.88061658","35.05434392","33.17863776","31.58988422","31.96189209","30.64405137","25.75379346","24.09036849","7.092697022","5.864171943","4.794971136","3.96647898","3.284837737","2.815741995","3.116140879","2.523439846","2.270091003","2.291767814","2.166564234","2.099927791","2.044263806","1.999105614","1.968212843","1.951722827","1.929449014","1.916065833","1.917005532","1.901812576","1.909794285","1.904433906","1.896579255","1.899268496","1.900903616","1.91075205","1.908165628","1.911657082","1.922203032","1.928483266","1.923825977","1.929854292","1.929480783","1.939398673","1.944486833","1.945740404","1.939689098","1.942728308","1.958666777","1.953582405","1.946694294","1.962148138","1.951309014","1.951308839","1.966147219","1.951749361","1.954143199","1.956421553","1.949513061","1.956983218","1.958218888","1.939317432","1.947799613","1.955073077","1.938287268","1.934182527","1.941209907","1.934296853","1.933248805","1.928015307","1.922296391","1.919121395","1.920969746","1.910231624","1.904952656","1.914233603","1.906061406","1.894108963","1.898488945","1.895082985","1.88504263","1.882885308","1.888620358","1.88257739","1.863998499","1.869425413","1.875106365","1.869279648","1.854906803","142-29-0","C1CC=CC1","InChI=1S/C5H8/c1-2-4-5-3-1/h1-2H,3-5H2
","C1=CCCC1"
"142-68-7","31.64564541","31.1971647","34.39848645","37.97147151","41.18558952","49.24258257","56.49648763","63.09838901","68.82564364","73.4371404","76.25117924","76.89152997","74.1818925","74.28315403","74.44950444","74.58987883","74.74170361","74.87560859","75.00273873","75.10565015","75.18480527","75.25864723","75.30092242","75.35325462","75.38124537","75.37773253","75.39132498","75.40532843","75.41134667","75.40948829","75.40077095","75.37827512","75.36683942","75.359853","75.35629194","75.36202774","75.35950615","75.35037972","75.34790392","75.35439889","75.34810825","75.34048589","75.337848","75.33787168","75.33633751","75.33801938","75.34534262","75.35832146","75.37026109","75.37090718","75.37012134","75.37233638","75.37782745","75.38905815","75.39241228","75.39824077","75.40692064","75.41754982","75.43028508","75.4374775","75.44310109","75.44862452","75.45478787","75.46117539","75.47062732","75.48258201","75.49432585","75.50531205","75.51465244","75.5190802","75.52218704","75.5253189","75.52896002","75.533312","75.53850264","75.54380634","75.55130073","75.55921023","75.56475092","75.56908965","75.57337227","75.57852195","75.58460949","75.59066389","75.59675777","75.60357353","75.61095722","75.61866032","75.62654796","75.63407243","75.64020201","75.64620306","75.65157428","75.65663058","75.66158404","75.66670571","75.6721734","75.67752624","75.68276674","75.68789741","142-68-7","C1CCOCC1","InChI=1S/C5H10O/c1-2-4-6-5-3-1/h1-5H2
","C1CCOCC1"
"142-83-6","57.74396599","52.52365602","49.99941707","51.74586446","50.96476199","47.56965223","46.94302227","45.8199064","45.44154056","44.44759689","43.92438014","43.0543373","42.56007054","42.0906682","42.24419386","41.38144087","40.39375886","39.58067343","38.67515713","37.98340815","37.15298034","36.52579188","35.95323114","35.31143634","34.7630598","34.17271617","33.68646587","33.13586807","32.81730274","32.38814187","31.39625428","30.89841278","30.16475758","29.58325087","29.01134858","28.34479738","27.77653565","27.20141834","26.59878825","26.00747625","25.43552896","25.01238676","24.28714033","23.84683681","23.30915628","22.72805304","22.31611921","21.73399976","21.26384504","20.79208715","20.3033314","19.88877221","19.4489351","18.98004024","18.52970179","18.12129284","17.75775799","17.35861418","16.95387708","16.59322803","16.30497323","15.93380175","15.57765083","15.23543651","14.96692786","14.74793351","14.45464098","14.13016803","13.82956509","13.61202629","13.55422831","13.46742346","13.24366216","12.93377213","12.6735795","12.43845197","12.30176046","12.17988061","12.04153236","11.84770941","11.65387823","11.49718999","11.3313672","11.18523735","11.02408785","10.88830692","10.7664471","10.62760303","10.46173971","10.31602226","10.18360251","10.04843036","9.907966502","9.783985049","9.662897901","9.545288439","9.438303969","9.341490784","9.213475875","9.090692944","142-83-6","C\C=C\C=C\C=O","InChI=1S/C6H8O/c1-2-3-4-5-6-7/h2-6H,1H3/b3-2+,5-4+
","C/C=C/C=C/C=O"
"14290-92-7","44.26233216","42.08745818","38.9826136","35.42604779","32.03575052","28.85335978","24.41760233","21.38272904","18.77814355","16.5329351","14.58033099","12.91066692","11.44107909","10.18061339","9.080294317","8.1349854","7.313452407","6.593118819","5.972428363","5.416202696","4.949562092","4.531979038","4.173586644","3.861159592","3.586099445","3.341852975","3.139600695","2.956915514","2.789921018","2.66237179","2.540870379","2.44405329","2.362007408","2.288075417","2.23308294","2.182568042","2.14769088","2.117321134","2.100316254","2.084324343","2.081159786","2.075884257","2.083159456","2.090830795","2.102592661","2.122277601","2.147507526","2.174833284","2.202264713","2.223526336","2.246784585","2.26797891","2.289088219","2.315285056","2.338450133","2.360414593","2.384046717","2.40650672","2.427713089","2.441936699","2.460526478","2.476426432","2.497303374","2.509769711","2.532277091","2.548342116","2.5649205","2.58210062","2.598251851","2.610767845","2.621476636","2.633060146","2.646188396","2.658467208","2.671028916","2.686775917","2.693537823","2.704179935","2.717496835","2.729703683","2.739217577","2.747291813","2.760428766","2.77018548","2.780396585","2.793915675","2.804401564","2.811911781","2.822592327","2.826622288","2.835951974","2.840418476","2.848471399","2.856163622","2.861939491","2.868765384","2.874512667","2.883601291","2.888780192","2.894643698","14290-92-7","CCSC(C)(C)C","InChI=1S/C6H14S/c1-5-7-6(2,3)4/h5H2,1-4H3
","CCSC(C)(C)C"
"14331-54-5","15.23105083","16.47166114","18.83499193","21.34536152","23.62294857","25.47114906","26.98352184","28.3395866","29.47927575","30.42549653","31.17885314","31.80662194","32.2963794","32.63959938","32.88841156","16.73099748","15.60236741","14.5658563","13.53722575","12.60481877","11.72677352","10.8822951","10.06911008","9.409789676","8.695231574","8.087560586","7.538248732","7.074878251","6.674303374","6.397876324","6.230834094","6.284895229","6.392059805","6.568675179","6.776721697","6.784071212","6.779424143","6.848385029","7.101435882","6.946303992","6.914695432","7.10071294","7.056280394","6.957560466","7.1804568","7.223659112","7.188521848","7.200835466","7.273313777","7.395455193","7.46804531","7.509731085","7.486043673","7.49146456","7.489261116","7.512595386","7.527075144","7.564716533","7.577681477","7.602334196","7.620361187","7.642862012","7.68838149","7.710466926","7.723577715","7.762002383","7.791811105","7.815758798","7.850116281","7.880017953","7.900640495","7.946401419","7.9910978","8.009362388","8.01974099","8.054073158","8.090385559","8.113578742","8.133552061","8.169694697","8.211646895","8.23290798","8.244135147","8.26969217","8.309579264","8.331636068","8.357310091","8.367591202","8.382264116","8.407649741","8.441604705","8.474026803","8.492696026","8.497283194","8.51160612","8.522922664","8.547762424","8.576953444","8.60225218","8.624440741","14331-54-5","CC1=CC=NC(C)=N1","InChI=1S/C6H8N2/c1-5-3-4-7-6(2)8-5/h3-4H,1-2H3
","Cc1ccnc(C)n1"
"144-62-7","2.200230687","1.502787999","1.250280577","1.005262141","0.941307334","0.970670862","0.961519299","1.028845479","1.043557794","1.000374634","1.084526308","1.108926142","1.145219033","1.179198089","1.227464361","1.254250477","1.290387398","1.316139432","1.366899332","1.38785724","1.424123826","1.441143346","1.455220727","1.493033046","1.516869386","1.538584134","1.551461303","1.569721944","1.587471172","1.60830082","1.618322084","1.63402561","1.650356135","1.655708248","1.676889065","1.68275755","1.696793829","1.703263552","1.710923504","1.726618665","1.726835815","1.734161594","1.745736107","1.741775969","1.76389253","1.748737125","1.767036869","1.773893472","1.767981308","1.775680534","1.794561204","1.786970965","1.79491524","1.807494761","1.810698731","1.800020536","1.799821156","1.813312267","1.817919066","1.820734692","1.82468271","1.826801812","1.825405362","1.824111232","1.827985806","1.830950377","1.836155814","1.839143192","1.840463326","1.845487094","1.844597079","1.852741259","1.853384289","1.857768766","1.859290813","1.858128575","1.859658336","1.855570021","1.865496592","1.862408633","1.867043276","1.867759492","1.874967396","1.863830445","1.872772521","1.877498822","1.872126028","1.875998795","1.875552903","1.881613971","1.877664484","1.880124576","1.885115096","1.882988974","1.883809174","1.887525279","1.885394137","1.886545723","1.89294456","1.891262301","144-62-7","OC(=O)C(O)=O","InChI=1S/C2H2O4/c3-1(4)2(5)6/h(H,3,4)(H,5,6)
","C(=O)(C(=O)O)O"
"1489-60-7","122.6528832","94.23207255","72.61360452","63.62728573","50.99822298","42.67360387","35.29723339","28.92335142","24.05146256","21.06121176","17.87772922","16.37282783","14.80089114","14.01520931","13.70097375","13.58930903","13.44890348","13.29279855","13.18021502","13.10756092","13.06955754","13.01451427","12.9700661","12.95139467","12.92382592","12.90814593","12.86870671","12.82509935","12.78081968","12.70425951","12.6266096","12.54665654","12.44419954","12.34047042","12.22845423","12.10723149","11.9837716","11.85157838","11.71556988","11.58294192","11.44916515","11.3035024","11.16211572","11.02290606","10.87764981","10.73833758","10.59555492","10.45560613","10.30843351","10.17158905","10.03705274","9.896436883","9.764428471","9.630419308","9.499783232","9.366916591","9.254019448","9.123170444","8.994805116","8.874487788","8.755576353","8.647268704","8.534364852","8.418713948","8.311005532","8.20276083","8.110267534","8.00859564","7.90321651","7.799261648","7.702681085","7.614224683","7.520757151","7.434744708","7.346948859","7.261458286","7.181085677","7.10029784","7.024021298","6.937991848","6.857443533","6.787011847","6.721474289","6.657167985","6.587274841","6.50868406","6.435505733","6.388917073","6.330009163","6.254317055","6.201932077","6.146803744","6.085605859","6.026227593","5.985734549","5.919386063","5.867376036","5.827952172","5.761923184","5.721912147","1489-60-7","CC1=CCC1","InChI=1S/C5H8/c1-5-3-2-4-5/h3H,2,4H2,1H3
","CC1=CCC1"
"14906-64-0","179.3389165","188.0489417","194.2656895","200.6244484","207.2147089","213.692491","218.9531067","223.678728","227.1791708","229.9382112","232.0716308","233.3086708","233.9627861","234.1691877","233.9209147","233.323784","232.6644624","231.6996146","231.1328391","230.3436917","229.3937634","228.5231982","227.1743615","226.0070991","224.5964833","223.2082414","222.0254045","220.4184019","219.4352148","217.762325","216.5011079","214.9248958","213.4855746","211.9845189","210.54644","209.2346335","207.9310833","206.6148938","205.2864235","203.9359186","202.5763387","201.1999057","199.8093201","145.5860004","142.7680007","140.0676936","137.482413","135.0017975","132.6299391","130.3623471","128.1844569","126.1091599","124.1171933","122.2203328","120.4072603","118.6657559","116.9922828","115.4061869","113.8838133","112.4215143","111.0180582","109.6852828","108.4023088","107.1676015","105.9828366","104.8437173","103.7498249","102.6946733","101.6790954","100.7054606","99.76755584","98.85463109","97.97746138","97.13208652","96.31184324","95.51794674","94.74868259","94.00482837","93.28614495","92.58058872","91.90021503","91.24231557","90.60567479","89.97721635","89.37358731","88.7827584","88.20971973","87.64508546","87.10405321","86.57351589","86.0523546","85.54820968","85.05821512","84.57723824","84.10764162","83.64787333","83.19984531","82.76112584","82.33381214","81.91651319","14906-64-0","[O-][N++]1C=C[CH-]C(=C1)C#N","InChI=1/C6H5N2O/c7-4-6-2-1-3-8(9)5-6/h1-3,5,8H
","c1cc(C#N)cn(c1)[O]"
